timetable_id,class,section,day,period,start_time,end_time,subject,teacher_id,teacher_name,room_id,is_lab,academic_year
TT000249,2,C,Tuesday,1,07:30,08:10,Physical Education,TCH0048,Kavya Sen,Room-204,0,2025-26
TT000250,2,C,Tuesday,2,08:10,08:50,Hindi,TCH0015,Parth Chatterjee,Room-G11,0,2025-26
TT000251,2,C,Tuesday,3,08:50,09:30,Computer Science,TCH0041,Vihaan Bhandari,Room-209,0,2025-26
TT000252,2,C,Tuesday,4,09:45,10:25,Social Studies,TCH0079,Ishaan Chauhan,Room-G04,0,2025-26
TT000253,2,C,Tuesday,5,10:25,11:05,Mathematics,TCH0025,Darsh Patel,Room-212,0,2025-26
TT000254,2,C,Tuesday,6,11:05,11:45,Science,TCH0039,Radhika Patil,Room-203,0,2025-26
TT000255,2,C,Tuesday,7,12:00,12:40,Mathematics,TCH0026,Siya Malhotra,Room-G12,0,2025-26
TT000256,2,C,Tuesday,8,12:40,13:20,Science,TCH0075,Isha Sen,Room-G12,0,2025-26
TT000257,2,C,Wednesday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-211,0,2025-26
TT000258,2,C,Wednesday,2,08:10,08:50,Mathematics,TCH0028,Gauri Deshpande,Room-302,0,2025-26
TT000259,2,C,Wednesday,3,08:50,09:30,Physical Education,TCH0077,Siya Ghosh,Room-315,0,2025-26
TT000260,2,C,Wednesday,4,09:45,10:25,Hindi,TCH0063,Dhruv Mehta,Room-G01,0,2025-26
TT000261,2,C,Wednesday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-G07,0,2025-26
TT000262,2,C,Wednesday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-115,0,2025-26
TT000263,2,C,Wednesday,7,12:00,12:40,Physical Education,TCH0048,Kavya Sen,Room-G10,0,2025-26
TT000264,2,C,Wednesday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-206,0,2025-26
TT000265,2,C,Thursday,1,07:30,08:10,Science,TCH0056,Siya Mukherjee,Room-G08,0,2025-26
TT000266,2,C,Thursday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-106,0,2025-26
TT000267,2,C,Thursday,3,08:50,09:30,Computer Science,TCH0041,Vihaan Bhandari,Room-105,0,2025-26
TT000268,2,C,Thursday,4,09:45,10:25,Hindi,TCH0004,Rohan Sinha,Room-315,0,2025-26
TT000269,2,C,Thursday,5,10:25,11:05,Science,TCH0029,Myra Chavan,Room-113,0,2025-26
TT000270,2,C,Thursday,6,11:05,11:45,Computer Science,TCH0041,Vihaan Bhandari,Room-202,0,2025-26
TT000271,2,C,Thursday,7,12:00,12:40,Hindi,TCH0004,Rohan Sinha,Room-106,0,2025-26
TT000272,2,C,Thursday,8,12:40,13:20,Physical Education,TCH0048,Kavya Sen,Room-G12,0,2025-26
TT000273,2,C,Friday,1,07:30,08:10,Physical Education,TCH0077,Siya Ghosh,Room-305,0,2025-26
TT000274,2,C,Friday,2,08:10,08:50,Computer Science,TCH0057,Anika Bhosale,Room-301,1,2025-26
TT000275,2,C,Friday,3,08:50,09:30,Hindi,TCH0066,Nikhil Shah,Room-212,0,2025-26
TT000276,2,C,Friday,4,09:45,10:25,Science,TCH0035,Lavanya Jain,Room-208,0,2025-26
TT000277,2,C,Friday,5,10:25,11:05,Science,TCH0075,Isha Sen,Room-303,0,2025-26
TT000278,2,C,Friday,6,11:05,11:45,Computer Science,TCH0057,Anika Bhosale,Room-308,0,2025-26
TT000279,2,C,Friday,7,12:00,12:40,Science,TCH0050,Aryan Singh,Room-115,0,2025-26
TT000280,2,C,Friday,8,12:40,13:20,Social Studies,TCH0006,Jiya Bhandari,Room-310,0,2025-26
TT000281,2,C,Saturday,1,07:30,08:10,Social Studies,TCH0079,Ishaan Chauhan,Room-207,0,2025-26
TT000282,2,C,Saturday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-105,0,2025-26
TT000283,2,C,Saturday,3,08:50,09:30,Physical Education,TCH0048,Kavya Sen,Room-306,0,2025-26
TT000284,2,C,Saturday,4,09:45,10:25,Mathematics,TCH0028,Gauri Deshpande,Room-G04,0,2025-26
TT000285,2,C,Saturday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-307,0,2025-26
TT000286,2,C,Saturday,6,11:05,11:45,Mathematics,TCH0025,Darsh Patel,Room-G07,0,2025-26
TT000287,2,C,Saturday,7,12:00,12:40,Mathematics,TCH0028,Gauri Deshpande,Room-214,0,2025-26
TT000288,2,C,Saturday,8,12:40,13:20,Hindi,TCH0004,Rohan Sinha,Room-G01,0,2025-26
TT000289,3,A,Monday,1,07:30,08:10,Mathematics,TCH0028,Gauri Deshpande,Room-G01,0,2025-26
TT000290,3,A,Monday,2,08:10,08:50,Hindi,TCH0063,Dhruv Mehta,Room-104,0,2025-26
TT000291,3,A,Monday,3,08:50,09:30,Hindi,TCH0004,Rohan Sinha,Room-313,0,2025-26
TT000292,3,A,Monday,4,09:45,10:25,Science,TCH0040,Siddharth Deshpande,Room-106,0,2025-26
TT000293,3,A,Monday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-312,0,2025-26
TT000294,3,A,Monday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-205,0,2025-26
TT000295,3,A,Monday,7,12:00,12:40,Social Studies,TCH0079,Ishaan Chauhan,Room-202,0,2025-26
TT000296,3,A,Monday,8,12:40,13:20,Science,TCH0017,Lavanya Sinha,Room-G06,0,2025-26
TT000297,3,A,Tuesday,1,07:30,08:10,Computer Science,TCH0057,Anika Bhosale,Room-107,0,2025-26
TT000298,3,A,Tuesday,2,08:10,08:50,Hindi,TCH0063,Dhruv Mehta,Room-303,0,2025-26
TT000299,3,A,Tuesday,3,08:50,09:30,Hindi,TCH0015,Parth Chatterjee,Room-307,0,2025-26
TT000300,3,A,Tuesday,4,09:45,10:25,Computer Science,TCH0057,Anika Bhosale,Room-G09,1,2025-26
TT000301,3,A,Tuesday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-G08,0,2025-26
TT000302,3,A,Tuesday,6,11:05,11:45,Computer Science,TCH0041,Vihaan Bhandari,Room-G07,0,2025-26
TT000303,3,A,Tuesday,7,12:00,12:40,Hindi,TCH0066,Nikhil Shah,Room-G11,0,2025-26
TT000304,3,A,Tuesday,8,12:40,13:20,Social Studies,TCH0036,Kartik Bhat,Room-101,0,2025-26
TT000305,3,A,Wednesday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-211,0,2025-26
TT000306,3,A,Wednesday,2,08:10,08:50,Hindi,TCH0063,Dhruv Mehta,Room-111,0,2025-26
TT000307,3,A,Wednesday,3,08:50,09:30,Mathematics,TCH0025,Darsh Patel,Room-214,0,2025-26
TT000308,3,A,Wednesday,4,09:45,10:25,Science,TCH0073,Sneha Bhosale,Room-304,0,2025-26
TT000309,3,A,Wednesday,5,10:25,11:05,Computer Science,TCH0024,Kabir Das,Room-315,0,2025-26
TT000310,3,A,Wednesday,6,11:05,11:45,Physical Education,TCH0077,Siya Ghosh,Room-203,0,2025-26
TT000311,3,A,Wednesday,7,12:00,12:40,Computer Science,TCH0057,Anika Bhosale,Room-G09,0,2025-26
TT000312,3,A,Wednesday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-102,0,2025-26
TT000313,3,A,Thursday,1,07:30,08:10,Social Studies,TCH0079,Ishaan Chauhan,Room-315,0,2025-26
TT000314,3,A,Thursday,2,08:10,08:50,Hindi,TCH0063,Dhruv Mehta,Room-G05,0,2025-26
TT000315,3,A,Thursday,3,08:50,09:30,Computer Science,TCH0057,Anika Bhosale,Room-209,1,2025-26
TT000316,3,A,Thursday,4,09:45,10:25,Mathematics,TCH0043,Divya Sharma,Room-205,0,2025-26
TT000317,3,A,Thursday,5,10:25,11:05,Physical Education,TCH0048,Kavya Sen,Room-312,0,2025-26
TT000318,3,A,Thursday,6,11:05,11:45,Computer Science,TCH0041,Vihaan Bhandari,Room-201,1,2025-26
TT000319,3,A,Thursday,7,12:00,12:40,Hindi,TCH0063,Dhruv Mehta,Room-110,0,2025-26
TT000320,3,A,Thursday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-207,0,2025-26
TT000321,3,A,Friday,1,07:30,08:10,Computer Science,TCH0024,Kabir Das,Room-305,0,2025-26
TT000322,3,A,Friday,2,08:10,08:50,Social Studies,TCH0079,Ishaan Chauhan,Room-314,0,2025-26
TT000323,3,A,Friday,3,08:50,09:30,Hindi,TCH0004,Rohan Sinha,Room-315,0,2025-26
TT000324,3,A,Friday,4,09:45,10:25,Physical Education,TCH0077,Siya Ghosh,Room-G12,0,2025-26
TT000325,3,A,Friday,5,10:25,11:05,Science,TCH0005,Aanya Jadhav,Room-309,0,2025-26
TT000326,3,A,Friday,6,11:05,11:45,Hindi,TCH0063,Dhruv Mehta,Room-G14,0,2025-26
TT000327,3,A,Friday,7,12:00,12:40,Social Studies,TCH0036,Kartik Bhat,Room-206,0,2025-26
TT000328,3,A,Friday,8,12:40,13:20,Social Studies,TCH0079,Ishaan Chauhan,Room-G15,0,2025-26
TT000329,3,A,Saturday,1,07:30,08:10,Physical Education,TCH0077,Siya Ghosh,Room-206,0,2025-26
TT000330,3,A,Saturday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-G12,0,2025-26
TT000331,3,A,Saturday,3,08:50,09:30,Science,TCH0009,Diya Shinde,Room-209,0,2025-26
TT000332,3,A,Saturday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-G12,0,2025-26
TT000333,3,A,Saturday,5,10:25,11:05,Computer Science,TCH0024,Kabir Das,Room-302,0,2025-26
TT000334,3,A,Saturday,6,11:05,11:45,Science,TCH0072,Aaradhya Sharma,Room-103,0,2025-26
TT000335,3,A,Saturday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-105,0,2025-26
TT000336,3,A,Saturday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-106,0,2025-26
TT000337,3,B,Monday,1,07:30,08:10,Science,TCH0018,Rahul Mishra,Room-309,0,2025-26
TT000338,3,B,Monday,2,08:10,08:50,Mathematics,TCH0026,Siya Malhotra,Room-308,0,2025-26
TT000339,3,B,Monday,3,08:50,09:30,Social Studies,TCH0056,Siya Mukherjee,Room-205,0,2025-26
TT000340,3,B,Monday,4,09:45,10:25,Hindi,TCH0066,Nikhil Shah,Room-G05,0,2025-26
TT000341,3,B,Monday,5,10:25,11:05,Science,TCH0047,Kartik Jadhav,Room-108,0,2025-26
TT000342,3,B,Monday,6,11:05,11:45,Science,TCH0040,Siddharth Deshpande,Room-210,0,2025-26
TT000343,3,B,Monday,7,12:00,12:40,Social Studies,TCH0036,Kartik Bhat,Room-103,0,2025-26
TT000344,3,B,Monday,8,12:40,13:20,Science,TCH0075,Isha Sen,Room-104,0,2025-26
TT000345,3,B,Tuesday,1,07:30,08:10,Science,TCH0041,Vihaan Bhandari,Room-112,0,2025-26
TT000346,3,B,Tuesday,2,08:10,08:50,Mathematics,TCH0028,Gauri Deshpande,Room-110,0,2025-26
TT000347,3,B,Tuesday,3,08:50,09:30,Science,TCH0025,Darsh Patel,Room-313,0,2025-26
TT000348,3,B,Tuesday,4,09:45,10:25,Mathematics,TCH0043,Divya Sharma,Room-G05,0,2025-26
TT000349,3,B,Tuesday,5,10:25,11:05,Mathematics,TCH0028,Gauri Deshpande,Room-308,0,2025-26
TT000350,3,B,Tuesday,6,11:05,11:45,Physical Education,TCH0077,Siya Ghosh,Room-110,0,2025-26
TT000351,3,B,Tuesday,7,12:00,12:40,Hindi,TCH0066,Nikhil Shah,Room-114,0,2025-26
TT000352,3,B,Tuesday,8,12:40,13:20,Hindi,TCH0015,Parth Chatterjee,Room-104,0,2025-26
TT000353,3,B,Wednesday,1,07:30,08:10,Computer Science,TCH0057,Anika Bhosale,Room-213,1,2025-26
TT000354,3,B,Wednesday,2,08:10,08:50,Mathematics,TCH0025,Darsh Patel,Room-G06,0,2025-26
TT000355,3,B,Wednesday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-209,0,2025-26
TT000356,3,B,Wednesday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-310,0,2025-26
TT000357,3,B,Wednesday,5,10:25,11:05,Hindi,TCH0004,Rohan Sinha,Room-314,0,2025-26
TT000358,3,B,Wednesday,6,11:05,11:45,Social Studies,TCH0036,Kartik Bhat,Room-214,0,2025-26
TT000359,3,B,Wednesday,7,12:00,12:40,Hindi,TCH0015,Parth Chatterjee,Room-211,0,2025-26
TT000360,3,B,Wednesday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-G07,0,2025-26
TT000361,3,B,Thursday,1,07:30,08:10,Computer Science,TCH0024,Kabir Das,Room-G12,0,2025-26
TT000362,3,B,Thursday,2,08:10,08:50,Social Studies,TCH0006,Jiya Bhandari,Room-G14,0,2025-26
TT000363,3,B,Thursday,3,08:50,09:30,Science,TCH0037,Dev Rao,Room-111,0,2025-26
TT000364,3,B,Thursday,4,09:45,10:25,Physical Education,TCH0048,Kavya Sen,Room-105,0,2025-26
TT000365,3,B,Thursday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-113,0,2025-26
TT000366,3,B,Thursday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-114,0,2025-26
TT000367,3,B,Thursday,7,12:00,12:40,Mathematics,TCH0043,Divya Sharma,Room-213,0,2025-26
TT000368,3,B,Thursday,8,12:40,13:20,Science,TCH0009,Diya Shinde,Room-111,0,2025-26
TT000369,3,B,Friday,1,07:30,08:10,Computer Science,TCH0024,Kabir Das,Room-202,0,2025-26
TT000370,3,B,Friday,2,08:10,08:50,Hindi,TCH0066,Nikhil Shah,Room-215,0,2025-26
TT000371,3,B,Friday,3,08:50,09:30,Mathematics,TCH0025,Darsh Patel,Room-105,0,2025-26
TT000372,3,B,Friday,4,09:45,10:25,Hindi,TCH0063,Dhruv Mehta,Room-314,0,2025-26
TT000373,3,B,Friday,5,10:25,11:05,Social Studies,TCH0079,Ishaan Chauhan,Room-G04,0,2025-26
TT000374,3,B,Friday,6,11:05,11:45,Social Studies,TCH0056,Siya Mukherjee,Room-211,0,2025-26
TT000375,3,B,Friday,7,12:00,12:40,Mathematics,TCH0026,Siya Malhotra,Room-G11,0,2025-26
TT000376,3,B,Friday,8,12:40,13:20,Social Studies,TCH0036,Kartik Bhat,Room-206,0,2025-26
TT000377,3,B,Saturday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-313,0,2025-26
TT000378,3,B,Saturday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-G12,0,2025-26
TT000379,3,B,Saturday,3,08:50,09:30,Social Studies,TCH0079,Ishaan Chauhan,Room-104,0,2025-26
TT000380,3,B,Saturday,4,09:45,10:25,Mathematics,TCH0026,Siya Malhotra,Room-215,0,2025-26
TT000381,3,B,Saturday,5,10:25,11:05,Physical Education,TCH0077,Siya Ghosh,Room-G05,0,2025-26
TT000382,3,B,Saturday,6,11:05,11:45,Computer Science,TCH0041,Vihaan Bhandari,Room-114,0,2025-26
TT000383,3,B,Saturday,7,12:00,12:40,Hindi,TCH0063,Dhruv Mehta,Room-G11,0,2025-26
TT000384,3,B,Saturday,8,12:40,13:20,Computer Science,TCH0024,Kabir Das,Room-G02,0,2025-26
TT000385,3,C,Monday,1,07:30,08:10,Social Studies,TCH0036,Kartik Bhat,Room-304,0,2025-26
TT000386,3,C,Monday,2,08:10,08:50,Physical Education,TCH0077,Siya Ghosh,Room-303,0,2025-26
TT000387,3,C,Monday,3,08:50,09:30,Hindi,TCH0004,Rohan Sinha,Room-G10,0,2025-26
TT000388,3,C,Monday,4,09:45,10:25,Physical Education,TCH0048,Kavya Sen,Room-304,0,2025-26
TT000389,3,C,Monday,5,10:25,11:05,Computer Science,TCH0024,Kabir Das,Room-107,0,2025-26
TT000390,3,C,Monday,6,11:05,11:45,Mathematics,TCH0043,Divya Sharma,Room-113,0,2025-26
TT000391,3,C,Monday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-304,0,2025-26
TT000392,3,C,Monday,8,12:40,13:20,Mathematics,TCH0026,Siya Malhotra,Room-213,0,2025-26
TT000393,3,C,Tuesday,1,07:30,08:10,Social Studies,TCH0056,Siya Mukherjee,Room-303,0,2025-26
TT000394,3,C,Tuesday,2,08:10,08:50,Hindi,TCH0015,Parth Chatterjee,Room-106,0,2025-26
TT000395,3,C,Tuesday,3,08:50,09:30,Physical Education,TCH0077,Siya Ghosh,Room-314,0,2025-26
TT000396,3,C,Tuesday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-G14,0,2025-26
TT000397,3,C,Tuesday,5,10:25,11:05,Social Studies,TCH0056,Siya Mukherjee,Room-308,0,2025-26
TT000398,3,C,Tuesday,6,11:05,11:45,Computer Science,TCH0057,Anika Bhosale,Room-309,0,2025-26
TT000399,3,C,Tuesday,7,12:00,12:40,Social Studies,TCH0056,Siya Mukherjee,Room-208,0,2025-26
TT000400,3,C,Tuesday,8,12:40,13:20,Computer Science,TCH0057,Anika Bhosale,Room-305,0,2025-26
TT000401,3,C,Wednesday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-305,0,2025-26
TT000402,3,C,Wednesday,2,08:10,08:50,Computer Science,TCH0057,Anika Bhosale,Room-314,0,2025-26
TT000403,3,C,Wednesday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-G02,0,2025-26
TT000404,3,C,Wednesday,4,09:45,10:25,Mathematics,TCH0025,Darsh Patel,Room-304,0,2025-26
TT000405,3,C,Wednesday,5,10:25,11:05,Hindi,TCH0004,Rohan Sinha,Room-103,0,2025-26
TT000406,3,C,Wednesday,6,11:05,11:45,Mathematics,TCH0043,Divya Sharma,Room-312,0,2025-26
TT000407,3,C,Wednesday,7,12:00,12:40,Social Studies,TCH0056,Siya Mukherjee,Room-G13,0,2025-26
TT000408,3,C,Wednesday,8,12:40,13:20,Computer Science,TCH0024,Kabir Das,Room-207,1,2025-26
TT000409,3,C,Thursday,1,07:30,08:10,Science,TCH0020,Advik Thakur,Room-212,0,2025-26
TT000410,3,C,Thursday,2,08:10,08:50,Social Studies,TCH0079,Ishaan Chauhan,Room-G14,0,2025-26
TT000411,3,C,Thursday,3,08:50,09:30,Computer Science,TCH0024,Kabir Das,Room-313,1,2025-26
TT000412,3,C,Thursday,4,09:45,10:25,Physical Education,TCH0048,Kavya Sen,Room-308,0,2025-26
TT000413,3,C,Thursday,5,10:25,11:05,Physical Education,TCH0077,Siya Ghosh,Room-214,0,2025-26
TT000414,3,C,Thursday,6,11:05,11:45,Hindi,TCH0004,Rohan Sinha,Room-G08,0,2025-26
TT000415,3,C,Thursday,7,12:00,12:40,Physical Education,TCH0048,Kavya Sen,Room-201,0,2025-26
TT000416,3,C,Thursday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-202,0,2025-26
TT000417,3,C,Friday,1,07:30,08:10,Social Studies,TCH0006,Jiya Bhandari,Room-301,0,2025-26
TT000418,3,C,Friday,2,08:10,08:50,Computer Science,TCH0024,Kabir Das,Room-311,0,2025-26
TT000419,3,C,Friday,3,08:50,09:30,Science,TCH0036,Kartik Bhat,Room-G07,0,2025-26
TT000420,3,C,Friday,4,09:45,10:25,Mathematics,TCH0043,Divya Sharma,Room-107,0,2025-26
TT000421,3,C,Friday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-112,0,2025-26
TT000422,3,C,Friday,6,11:05,11:45,Mathematics,TCH0043,Divya Sharma,Room-111,0,2025-26
TT000423,3,C,Friday,7,12:00,12:40,Mathematics,TCH0043,Divya Sharma,Room-G07,0,2025-26
TT000424,3,C,Friday,8,12:40,13:20,Science,TCH0024,Kabir Das,Room-203,0,2025-26
TT000425,3,C,Saturday,1,07:30,08:10,Computer Science,TCH0024,Kabir Das,Room-215,0,2025-26
TT000426,3,C,Saturday,2,08:10,08:50,Physical Education,TCH0077,Siya Ghosh,Room-201,0,2025-26
TT000427,3,C,Saturday,3,08:50,09:30,Physical Education,TCH0048,Kavya Sen,Room-306,0,2025-26
TT000428,3,C,Saturday,4,09:45,10:25,Physical Education,TCH0077,Siya Ghosh,Room-G10,0,2025-26
TT000429,3,C,Saturday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-205,0,2025-26
TT000430,3,C,Saturday,6,11:05,11:45,Computer Science,TCH0024,Kabir Das,Room-G09,0,2025-26
TT000431,3,C,Saturday,7,12:00,12:40,Science,TCH0013,Avni Ghosh,Room-212,0,2025-26
TT000432,3,C,Saturday,8,12:40,13:20,Hindi,TCH0066,Nikhil Shah,Room-103,0,2025-26
TT000433,4,A,Monday,1,07:30,08:10,Computer Science,TCH0041,Vihaan Bhandari,Room-212,1,2025-26
TT000434,4,A,Monday,2,08:10,08:50,Physical Education,TCH0048,Kavya Sen,Room-310,0,2025-26
TT000435,4,A,Monday,3,08:50,09:30,Hindi,TCH0066,Nikhil Shah,Room-204,0,2025-26
TT000436,4,A,Monday,4,09:45,10:25,Science,TCH0050,Aryan Singh,Room-314,0,2025-26
TT000437,4,A,Monday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-G12,0,2025-26
TT000438,4,A,Monday,6,11:05,11:45,Science,TCH0027,Rishi Sinha,Room-313,0,2025-26
TT000439,4,A,Monday,7,12:00,12:40,Science,TCH0013,Avni Ghosh,Room-313,0,2025-26
TT000440,4,A,Monday,8,12:40,13:20,Social Studies,TCH0036,Kartik Bhat,Room-109,0,2025-26
TT000441,4,A,Tuesday,1,07:30,08:10,Hindi,TCH0066,Nikhil Shah,Room-214,0,2025-26
TT000442,4,A,Tuesday,2,08:10,08:50,Science,TCH0075,Isha Sen,Room-207,0,2025-26
TT000443,4,A,Tuesday,3,08:50,09:30,Hindi,TCH0004,Rohan Sinha,Room-210,0,2025-26
TT000444,4,A,Tuesday,4,09:45,10:25,Computer Science,TCH0024,Kabir Das,Room-G13,0,2025-26
TT000445,4,A,Tuesday,5,10:25,11:05,Mathematics,TCH0025,Darsh Patel,Room-310,0,2025-26
TT000446,4,A,Tuesday,6,11:05,11:45,Mathematics,TCH0026,Siya Malhotra,Room-G06,0,2025-26
TT000447,4,A,Tuesday,7,12:00,12:40,Mathematics,TCH0043,Divya Sharma,Room-310,0,2025-26
TT000448,4,A,Tuesday,8,12:40,13:20,Computer Science,TCH0057,Anika Bhosale,Room-G09,0,2025-26
TT000449,4,A,Wednesday,1,07:30,08:10,Hindi,TCH0066,Nikhil Shah,Room-G07,0,2025-26
TT000450,4,A,Wednesday,2,08:10,08:50,Social Studies,TCH0056,Siya Mukherjee,Room-G11,0,2025-26
TT000451,4,A,Wednesday,3,08:50,09:30,Science,TCH0016,Sai Kapoor,Room-304,0,2025-26
TT000452,4,A,Wednesday,4,09:45,10:25,Mathematics,TCH0025,Darsh Patel,Room-G08,0,2025-26
TT000453,4,A,Wednesday,5,10:25,11:05,Science,TCH0003,Aarav Gupta,Room-203,0,2025-26
TT000454,4,A,Wednesday,6,11:05,11:45,Science,TCH0069,Isha Bhat,Room-209,0,2025-26
TT000455,4,A,Wednesday,7,12:00,12:40,Hindi,TCH0015,Parth Chatterjee,Room-G03,0,2025-26
TT000456,4,A,Wednesday,8,12:40,13:20,Mathematics,TCH0026,Siya Malhotra,Room-115,0,2025-26
TT000457,4,A,Thursday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-306,0,2025-26
TT000458,4,A,Thursday,2,08:10,08:50,Social Studies,TCH0036,Kartik Bhat,Room-102,0,2025-26
TT000459,4,A,Thursday,3,08:50,09:30,Science,TCH0044,Siddharth Chatterjee,Room-307,0,2025-26
TT000460,4,A,Thursday,4,09:45,10:25,Science,TCH0071,Ananya Iyer,Room-212,0,2025-26
TT000461,4,A,Thursday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-213,0,2025-26
TT000462,4,A,Thursday,6,11:05,11:45,Mathematics,TCH0026,Siya Malhotra,Room-105,0,2025-26
TT000463,4,A,Thursday,7,12:00,12:40,Mathematics,TCH0026,Siya Malhotra,Room-213,0,2025-26
TT000464,4,A,Thursday,8,12:40,13:20,Social Studies,TCH0056,Siya Mukherjee,Room-G03,0,2025-26
TT000465,4,A,Friday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-104,0,2025-26
TT000466,4,A,Friday,2,08:10,08:50,Science,TCH0024,Kabir Das,Room-G02,0,2025-26
TT000467,4,A,Friday,3,08:50,09:30,Science,TCH0028,Gauri Deshpande,Room-313,0,2025-26
TT000468,4,A,Friday,4,09:45,10:25,Science,TCH0037,Dev Rao,Room-304,0,2025-26
TT000469,4,A,Friday,5,10:25,11:05,Science,TCH0060,Trisha Pawar,Room-207,0,2025-26
TT000470,4,A,Friday,6,11:05,11:45,Hindi,TCH0004,Rohan Sinha,Room-G01,0,2025-26
TT000471,4,A,Friday,7,12:00,12:40,Science,TCH0070,Khushi Sinha,Room-106,0,2025-26
TT000472,4,A,Friday,8,12:40,13:20,Computer Science,TCH0057,Anika Bhosale,Room-107,1,2025-26
TT000473,4,A,Saturday,1,07:30,08:10,Mathematics,TCH0043,Divya Sharma,Room-G01,0,2025-26
TT000474,4,A,Saturday,2,08:10,08:50,Social Studies,TCH0006,Jiya Bhandari,Room-215,0,2025-26
TT000475,4,A,Saturday,3,08:50,09:30,Mathematics,TCH0043,Divya Sharma,Room-G02,0,2025-26
TT000476,4,A,Saturday,4,09:45,10:25,Hindi,TCH0066,Nikhil Shah,Room-G04,0,2025-26
TT000477,4,A,Saturday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-213,0,2025-26
TT000478,4,A,Saturday,6,11:05,11:45,Computer Science,TCH0041,Vihaan Bhandari,Room-112,1,2025-26
TT000479,4,A,Saturday,7,12:00,12:40,Mathematics,TCH0026,Siya Malhotra,Room-G03,0,2025-26
TT000480,4,A,Saturday,8,12:40,13:20,Mathematics,TCH0025,Darsh Patel,Room-G02,0,2025-26
TT000481,4,B,Monday,1,07:30,08:10,Mathematics,TCH0043,Divya Sharma,Room-302,0,2025-26
TT000482,4,B,Monday,2,08:10,08:50,Hindi,TCH0063,Dhruv Mehta,Room-303,0,2025-26
TT000483,4,B,Monday,3,08:50,09:30,Physical Education,TCH0077,Siya Ghosh,Room-112,0,2025-26
TT000484,4,B,Monday,4,09:45,10:25,Mathematics,TCH0028,Gauri Deshpande,Room-208,0,2025-26
TT000485,4,B,Monday,5,10:25,11:05,Physical Education,TCH0077,Siya Ghosh,Room-202,0,2025-26
TT000486,4,B,Monday,6,11:05,11:45,Computer Science,TCH0057,Anika Bhosale,Room-306,1,2025-26
TT000487,4,B,Monday,7,12:00,12:40,Physical Education,TCH0048,Kavya Sen,Room-G04,0,2025-26
TT000488,4,B,Monday,8,12:40,13:20,Physical Education,TCH0077,Siya Ghosh,Room-202,0,2025-26
TT000489,4,B,Tuesday,1,07:30,08:10,Mathematics,TCH0025,Darsh Patel,Room-213,0,2025-26
TT000490,4,B,Tuesday,2,08:10,08:50,Social Studies,TCH0036,Kartik Bhat,Room-105,0,2025-26
TT000491,4,B,Tuesday,3,08:50,09:30,Physical Education,TCH0077,Siya Ghosh,Room-112,0,2025-26
TT000492,4,B,Tuesday,4,09:45,10:25,Science,TCH0016,Sai Kapoor,Room-G09,0,2025-26
TT000493,4,B,Tuesday,5,10:25,11:05,Computer Science,TCH0024,Kabir Das,Room-G01,1,2025-26
TT000494,4,B,Tuesday,6,11:05,11:45,Hindi,TCH0004,Rohan Sinha,Room-115,0,2025-26
TT000495,4,B,Tuesday,7,12:00,12:40,Science,TCH0053,Siya Sharma,Room-G02,0,2025-26
TT000496,4,B,Tuesday,8,12:40,13:20,Social Studies,TCH0056,Siya Mukherjee,Room-G01,0,2025-26
